,웹툰이름,썸네일경로,웹툰디테일경로,집단,x,y,군집
216,나를 낳아줘,https://image-comic.pstatic.net/webtoon/807308/thumbnail/thumbnail_IMAG21_bdecad71-95ad-4faf-b4e4-c131425da94f.jpg,https://comic.naver.com/webtoon/list?titleId=807308,4,-0.3975619077682495,-3.1871557235717773,4.0
217,킬링대디,https://image-comic.pstatic.net/webtoon/809597/thumbnail/thumbnail_IMAG21_223ee9a4-35f7-4c7d-b6a6-7374400787ac.jpg,https://comic.naver.com/webtoon/list?titleId=809597,4,-3.2734646797180176,-5.906620979309082,4.0
218,누가 나를 죽였을까,https://image-comic.pstatic.net/webtoon/805730/thumbnail/thumbnail_IMAG21_385b1660-0880-4713-873e-1a1cd45744a0.jpg,https://comic.naver.com/webtoon/list?titleId=805730,4,-3.3292393684387207,-5.495642185211182,4.0
219,겨울 정원의 하와르,https://image-comic.pstatic.net/webtoon/802835/thumbnail/thumbnail_IMAG21_4289191f-b053-4bad-a004-701a7d674869.jpg,https://comic.naver.com/webtoon/list?titleId=802835,3,4.633649826049805,1.3840683698654175,3.0
220,두 번 사는 프로듀서,https://image-comic.pstatic.net/webtoon/780253/thumbnail/thumbnail_IMAG21_c85d6008-87f8-46c8-82b7-2b744dd5723d.jpg,https://comic.naver.com/webtoon/list?titleId=780253,0,-3.9556264877319336,-2.3909897804260254,0.0
221,주부 육성중,https://image-comic.pstatic.net/webtoon/793388/thumbnail/thumbnail_IMAG21_3481ec05-76fa-4302-9947-7931c6fb8d09.jpg,https://comic.naver.com/webtoon/list?titleId=793388,3,3.5843608379364014,-2.2144412994384766,3.0
222,옆집남자 친구,https://image-comic.pstatic.net/webtoon/797115/thumbnail/thumbnail_IMAG21_f23ac6eb-318d-4b13-ace0-ddcf76563967.jpg,https://comic.naver.com/webtoon/list?titleId=797115,4,1.3730552196502686,-1.4475305080413818,4.0
223,메모리얼,https://image-comic.pstatic.net/webtoon/791140/thumbnail/thumbnail_IMAG21_28c779aa-48bf-47bc-8a52-fd0ede76a9c5.jpg,https://comic.naver.com/webtoon/list?titleId=791140,2,-2.9624650478363037,7.937558174133301,2.0
224,영웅&마왕&악당,https://image-comic.pstatic.net/webtoon/796466/thumbnail/thumbnail_IMAG21_2cf2568c-a1c6-4c4f-9a21-94b7c8136893.jpg,https://comic.naver.com/webtoon/list?titleId=796466,2,-3.3871943950653076,3.6989731788635254,2.0
225,줄리에게,https://image-comic.pstatic.net/webtoon/808508/thumbnail/thumbnail_IMAG21_84327107-e80b-4f50-8125-35ae8978e7ec.jpg,https://comic.naver.com/webtoon/list?titleId=808508,1,-0.5321171879768372,4.310697078704834,1.0
226,반귀,https://image-comic.pstatic.net/webtoon/760002/thumbnail/thumbnail_IMAG21_7017793712846615395.jpg,https://comic.naver.com/webtoon/list?titleId=760002,4,1.2645069360733032,-1.2033181190490723,4.0
227,로어 올림푸스,https://image-comic.pstatic.net/webtoon/750558/thumbnail/thumbnail_IMAG21_7148167415155931235.jpg,https://comic.naver.com/webtoon/list?titleId=750558,0,-7.292712211608887,0.8030725717544556,0.0
228,내겐 너무 소란한 결혼,https://image-comic.pstatic.net/webtoon/799467/thumbnail/thumbnail_IMAG21_12c13949-64c3-4502-890f-b837cb3cd6f4.jpg,https://comic.naver.com/webtoon/list?titleId=799467,1,2.836866617202759,1.5785791873931885,1.0
229,나랑 해요,https://image-comic.pstatic.net/webtoon/809558/thumbnail/thumbnail_IMAG21_094f39f0-92cf-434d-9578-10b896b79ffb.jpg,https://comic.naver.com/webtoon/list?titleId=809558,0,-8.256464004516602,1.9875508546829224,0.0
230,케찰코아틀 - 헤수스,https://image-comic.pstatic.net/webtoon/805745/thumbnail/thumbnail_IMAG21_1a14c05b-e37f-46cc-968d-36c95c693657.jpg,https://comic.naver.com/webtoon/list?titleId=805745,3,6.0938615798950195,2.4885237216949463,3.0
231,"이혼은 쉬운데, 연애는 어렵다",https://image-comic.pstatic.net/webtoon/808201/thumbnail/thumbnail_IMAG21_1e67d319-2297-43cd-9888-b1e3c61d6be8.jpg,https://comic.naver.com/webtoon/list?titleId=808201,4,0.5534422993659973,-0.7212099432945251,4.0
232,홀리데이,https://image-comic.pstatic.net/webtoon/797105/thumbnail/thumbnail_IMAG21_adfead7c-d54b-4769-8c7f-8d179a38562d.jpg,https://comic.naver.com/webtoon/list?titleId=797105,4,-0.6869200468063354,-0.5078017711639404,4.0
233,미시령,https://image-comic.pstatic.net/webtoon/697533/thumbnail/thumbnail_IMAG21_e9f62ca7-39be-4dd4-bfa7-4709a70aca32.jpg,https://comic.naver.com/webtoon/list?titleId=697533,2,-2.3104429244995117,1.4618276357650757,2.0
234,선배는 나빠요!,https://image-comic.pstatic.net/webtoon/795330/thumbnail/thumbnail_IMAG21_76dc830f-e64f-4095-a3f6-712ea83bcc7d.jpg,https://comic.naver.com/webtoon/list?titleId=795330,4,-0.4227713644504547,-0.14983850717544556,4.0
235,솔그린,https://image-comic.pstatic.net/webtoon/809619/thumbnail/thumbnail_IMAG21_3622cd61-4695-40e7-b2e1-be2fca76fb3e.jpg,https://comic.naver.com/webtoon/list?titleId=809619,0,-2.784099578857422,-1.6055794954299927,0.0
236,그 남자의 은밀한 하루,https://image-comic.pstatic.net/webtoon/800504/thumbnail/thumbnail_IMAG21_de7f2718-2ed9-4688-890d-fc73b9179c1d.jpg,https://comic.naver.com/webtoon/list?titleId=800504,2,-3.6087753772735596,4.65297269821167,2.0
237,어느 백작 영애의 이중생활,https://image-comic.pstatic.net/webtoon/799016/thumbnail/thumbnail_IMAG21_719cf041-6408-4429-85dc-4b2cd2cb930d.jpg,https://comic.naver.com/webtoon/list?titleId=799016,1,0.04112770035862923,0.8291996121406555,1.0
238,안미운 우리들,https://image-comic.pstatic.net/webtoon/783532/thumbnail/thumbnail_IMAG21_cb76dabc-daf9-4afc-955a-067d964435d6.jpg,https://comic.naver.com/webtoon/list?titleId=783532,4,-0.786540687084198,-2.4794139862060547,4.0
239,하얀 사자의 비밀 신부,https://image-comic.pstatic.net/webtoon/800390/thumbnail/thumbnail_IMAG21_323eb281-f0b7-4321-8df6-74c9b6b16f61.jpg,https://comic.naver.com/webtoon/list?titleId=800390,2,-1.2581692934036255,2.6336634159088135,2.0
240,굿헌팅,https://image-comic.pstatic.net/webtoon/804989/thumbnail/thumbnail_IMAG21_b14ade30-c3c3-49ec-9700-db2c49d7794b.jpg,https://comic.naver.com/webtoon/list?titleId=804989,0,-5.376387119293213,-2.7760422229766846,0.0
241,히어로 더 맥시멈,https://image-comic.pstatic.net/webtoon/805323/thumbnail/thumbnail_IMAG21_e6ccdaa1-14f8-4023-a864-1ef978eda629.jpg,https://comic.naver.com/webtoon/list?titleId=805323,2,-5.1615777015686035,2.6692564487457275,2.0
242,수플레 팬 케이크,https://image-comic.pstatic.net/webtoon/806505/thumbnail/thumbnail_IMAG21_bb0e3058-ae71-4e6a-a74d-9dac77febfd1.jpg,https://comic.naver.com/webtoon/list?titleId=806505,3,5.9323039054870605,-3.5176594257354736,3.0
243,우리의 연애일지,https://image-comic.pstatic.net/webtoon/807745/thumbnail/thumbnail_IMAG21_48748c1b-e177-48ef-b684-3c9e29a69b7c.jpg,https://comic.naver.com/webtoon/list?titleId=807745,3,2.7830331325531006,-3.6490278244018555,3.0
244,이런 미친 엔딩,https://image-comic.pstatic.net/webtoon/802913/thumbnail/thumbnail_IMAG21_1c4725c3-d63a-473a-a5fb-cb707836ada4.jpg,https://comic.naver.com/webtoon/list?titleId=802913,4,-0.25866976380348206,-1.7566105127334595,4.0
245,연애고수,https://image-comic.pstatic.net/webtoon/801809/thumbnail/thumbnail_IMAG21_6764cc3d-eca6-4875-9e34-7c3b50c78bf3.jpg,https://comic.naver.com/webtoon/list?titleId=801809,1,-0.4619153141975403,2.88484525680542,1.0
246,넷시의 비밀,https://image-comic.pstatic.net/webtoon/804871/thumbnail/thumbnail_IMAG21_9ac1b8cc-dadb-41ef-9312-85aa9de4cfd6.jpg,https://comic.naver.com/webtoon/list?titleId=804871,1,2.404458999633789,1.035038709640503,1.0
247,무직백수 계백순,https://image-comic.pstatic.net/webtoon/811721/thumbnail/thumbnail_IMAG21_9a2a959a-666b-4156-8e4f-db64dfe319c6.jpg,https://comic.naver.com/webtoon/list?titleId=811721,0,-1.5359872579574585,0.6081385612487793,0.0
248,나의 계절,https://image-comic.pstatic.net/webtoon/774039/thumbnail/thumbnail_IMAG21_41edecf6-cb3e-4b99-8dd4-d6b10aa0af8d.jpg,https://comic.naver.com/webtoon/list?titleId=774039,1,1.4743021726608276,4.237269401550293,1.0
249,낙원의 이론,https://image-comic.pstatic.net/webtoon/791632/thumbnail/thumbnail_IMAG21_0e5ee34e-898a-4106-8652-35525f24afa9.jpg,https://comic.naver.com/webtoon/list?titleId=791632,0,-6.505704879760742,-0.2146814912557602,0.0
250,두 마리를 위한 뜰,https://image-comic.pstatic.net/webtoon/806304/thumbnail/thumbnail_IMAG21_d92b5558-0975-4573-8db5-225a2f4cb919.jpg,https://comic.naver.com/webtoon/list?titleId=806304,4,-1.721895456314087,-0.10969564318656921,4.0
251,필생기,https://image-comic.pstatic.net/webtoon/783595/thumbnail/thumbnail_IMAG21_3847254065607488822.jpg,https://comic.naver.com/webtoon/list?titleId=783595,3,2.135345458984375,0.22686409950256348,3.0
252,이 짝사랑은 억울하다!,https://image-comic.pstatic.net/webtoon/795537/thumbnail/thumbnail_IMAG21_3991990516407743330.jpg,https://comic.naver.com/webtoon/list?titleId=795537,4,0.47342225909233093,-1.636531949043274,4.0
253,아이돌의 비밀 스터디,https://image-comic.pstatic.net/webtoon/792120/thumbnail/thumbnail_IMAG21_a9d3ae51-ae12-496a-a059-e124410f4108.jpg,https://comic.naver.com/webtoon/list?titleId=792120,4,1.7316938638687134,-3.711927890777588,4.0
254,산의 시간,https://image-comic.pstatic.net/webtoon/792372/thumbnail/thumbnail_IMAG21_73240292-aa0a-4bd0-a87f-7e17993c4011.jpg,https://comic.naver.com/webtoon/list?titleId=792372,3,2.8374693393707275,-0.5382345914840698,3.0
255,결혼 시뮬레이션,https://image-comic.pstatic.net/webtoon/811716/thumbnail/thumbnail_IMAG21_c7472092-354b-4560-af07-f3ce2e975f72.jpg,https://comic.naver.com/webtoon/list?titleId=811716,4,-0.6925681829452515,-3.8910138607025146,4.0
256,앞집나리,https://image-comic.pstatic.net/webtoon/802293/thumbnail/thumbnail_IMAG21_a3e4736d-dfd6-4e76-aec6-b145f4123845.jpg,https://comic.naver.com/webtoon/list?titleId=802293,1,2.942235231399536,2.140270948410034,1.0
257,나노마신,https://image-comic.pstatic.net/webtoon/747271/thumbnail/thumbnail_IMAG21_75c6a3cc-c4d1-4b51-a945-029aff772a63.jpg,https://comic.naver.com/webtoon/list?titleId=747271,2,-4.784623622894287,2.1660187244415283,2.0
258,촉법소년,https://image-comic.pstatic.net/webtoon/808198/thumbnail/thumbnail_IMAG21_2aabb538-5b1a-4d74-81ed-b41bb8a155ff.jpg,https://comic.naver.com/webtoon/list?titleId=808198,4,-1.1366066932678223,-6.447756767272949,4.0
259,재벌집 막내아들,https://image-comic.pstatic.net/webtoon/800770/thumbnail/thumbnail_IMAG21_d2e1e7ee-fc83-4030-a1e7-200378bc088f.jpg,https://comic.naver.com/webtoon/list?titleId=800770,1,0.35706886649131775,3.9818239212036133,1.0
260,남편을 죽여줘요,https://image-comic.pstatic.net/webtoon/797410/thumbnail/thumbnail_IMAG21_9852442e-217e-4ec7-92a7-21c0ada85dc7.jpg,https://comic.naver.com/webtoon/list?titleId=797410,2,-2.1573569774627686,2.4511444568634033,2.0
261,현실퀘스트,https://image-comic.pstatic.net/webtoon/783888/thumbnail/thumbnail_IMAG21_316daca9-cf4f-42f8-9802-da356dd584f1.jpg,https://comic.naver.com/webtoon/list?titleId=783888,4,-1.3950711488723755,-7.279763221740723,4.0
262,무사만리행,https://image-comic.pstatic.net/webtoon/746857/thumbnail/thumbnail_IMAG21_fb7d7fcd-19f1-49eb-9cc8-aae9622cdd04.jpg,https://comic.naver.com/webtoon/list?titleId=746857,0,-2.6927127838134766,0.07424183189868927,0.0
263,네이처맨,https://image-comic.pstatic.net/webtoon/809054/thumbnail/thumbnail_IMAG21_99e2bc60-6038-44e7-8689-44cf20fbc6f5.jpg,https://comic.naver.com/webtoon/list?titleId=809054,3,4.287810802459717,-3.512815475463867,3.0
264,나 혼자 네크로맨서,https://image-comic.pstatic.net/webtoon/780170/thumbnail/thumbnail_IMAG21_c8b82359-da45-480c-95fd-aa9ae794d6be.jpg,https://comic.naver.com/webtoon/list?titleId=780170,4,-0.48622193932533264,-3.515751600265503,4.0
265,뮤즈 온 유명,https://image-comic.pstatic.net/webtoon/801505/thumbnail/thumbnail_IMAG21_893e0926-523f-4bc1-b7a6-e30af1ec3c6e.jpg,https://comic.naver.com/webtoon/list?titleId=801505,4,1.1177831888198853,-3.130911350250244,4.0
266,별을 삼킨 너에게,https://image-comic.pstatic.net/webtoon/748831/thumbnail/thumbnail_IMAG21_b08f61b4-c656-4e16-8d07-c3ea3a64c77c.jpg,https://comic.naver.com/webtoon/list?titleId=748831,1,-0.16601838171482086,4.758651256561279,1.0
267,서울밤피어,https://image-comic.pstatic.net/webtoon/807537/thumbnail/thumbnail_IMAG21_327d2143-755b-44a5-acd0-82e8c0c11b62.jpg,https://comic.naver.com/webtoon/list?titleId=807537,4,-0.9245791435241699,-6.051514148712158,4.0
268,게임 속 바바리안으로 살아남기,https://image-comic.pstatic.net/webtoon/808482/thumbnail/thumbnail_IMAG21_98ceae33-5246-4ec6-b06f-35a6e6c82397.jpg,https://comic.naver.com/webtoon/list?titleId=808482,2,-7.158556938171387,4.826566219329834,2.0
269,호랑신랑뎐,https://image-comic.pstatic.net/webtoon/795643/thumbnail/thumbnail_IMAG21_bf51fa0f-e374-49f8-973d-c17c5385bbef.jpg,https://comic.naver.com/webtoon/list?titleId=795643,3,5.758307933807373,-5.8436174392700195,3.0
270,보스였음,https://image-comic.pstatic.net/webtoon/802833/thumbnail/thumbnail_IMAG21_99b5f54a-dfbe-4ed6-90b5-44a966d2a00f.jpg,https://comic.naver.com/webtoon/list?titleId=802833,0,-4.561446666717529,-2.481534481048584,0.0
271,버려진 나의 최애를 위하여,https://image-comic.pstatic.net/webtoon/794155/thumbnail/thumbnail_IMAG21_ff82104f-a8ce-4bf7-9126-a0caf2e1bb1d.jpeg,https://comic.naver.com/webtoon/list?titleId=794155,2,-1.7011069059371948,2.654634714126587,2.0
272,순정빌런,https://image-comic.pstatic.net/webtoon/797731/thumbnail/thumbnail_IMAG21_3d2b5b5a-ffbb-4049-8f85-8caebfcf4243.jpg,https://comic.naver.com/webtoon/list?titleId=797731,4,-2.8279738426208496,-3.2061777114868164,4.0
273,규격 외 혈통 천재,https://image-comic.pstatic.net/webtoon/798331/thumbnail/thumbnail_IMAG21_846e6d29-da15-40cb-9d4f-1c7f5b1a6faa.jpg,https://comic.naver.com/webtoon/list?titleId=798331,0,-6.7500457763671875,1.578798532485962,0.0
274,마법사랑해,https://image-comic.pstatic.net/webtoon/776655/thumbnail/thumbnail_IMAG21_743eef6e-731e-4f27-8b73-d19dc0944d71.jpg,https://comic.naver.com/webtoon/list?titleId=776655,1,2.8317694664001465,6.917624473571777,1.0
275,가족같은 XX,https://image-comic.pstatic.net/webtoon/790239/thumbnail/thumbnail_IMAG21_75cb9f71-9af3-48ca-a143-cd59540328b1.jpg,https://comic.naver.com/webtoon/list?titleId=790239,1,1.6908024549484253,2.534907341003418,1.0
276,쿠베라,https://image-comic.pstatic.net/webtoon/131385/thumbnail/thumbnail_IMAG21_1d44dd99-4fef-48b5-81f0-083e83b6c048.jpg,https://comic.naver.com/webtoon/list?titleId=131385,4,-4.3597235679626465,-5.558130741119385,4.0
277,특수청소,https://image-comic.pstatic.net/webtoon/788976/thumbnail/thumbnail_IMAG21_c91160f6-aa01-43d8-a6a9-6347e50d1eaf.jpg,https://comic.naver.com/webtoon/list?titleId=788976,4,2.6231472492218018,-4.791082382202148,4.0
278,순수한 동거생활,https://image-comic.pstatic.net/webtoon/797937/thumbnail/thumbnail_IMAG21_2614c677-2b48-4d30-af5c-170964180b51.jpg,https://comic.naver.com/webtoon/list?titleId=797937,2,-1.3552749156951904,5.974175930023193,2.0
279,시한부 천재 암흑기사,https://image-comic.pstatic.net/webtoon/809625/thumbnail/thumbnail_IMAG21_15dd153c-6e74-4628-9429-ab469095cdae.jpg,https://comic.naver.com/webtoon/list?titleId=809625,0,-5.065295696258545,1.4320499897003174,0.0
280,천마육성,https://image-comic.pstatic.net/webtoon/776255/thumbnail/thumbnail_IMAG21_4121980471072928565.jpg,https://comic.naver.com/webtoon/list?titleId=776255,0,-4.350311756134033,-0.888892650604248,0.0
281,최강전설 강해효,https://image-comic.pstatic.net/webtoon/570506/thumbnail/thumbnail_IMAG21_3630857206429464627.jpg,https://comic.naver.com/webtoon/list?titleId=570506,4,0.9793857336044312,-6.591467380523682,4.0
282,흑막 여주가 날 새엄마로 만들려고 해,https://image-comic.pstatic.net/webtoon/770523/thumbnail/thumbnail_IMAG21_b0c43bf3-14b8-4b43-970f-ced56b793582.jpg,https://comic.naver.com/webtoon/list?titleId=770523,3,5.924002170562744,-3.1508407592773438,3.0
283,국세청 망나니,https://image-comic.pstatic.net/webtoon/785727/thumbnail/thumbnail_IMAG21_4e91ad84-dffc-4475-af5e-a6130136edfb.jpg,https://comic.naver.com/webtoon/list?titleId=785727,0,-5.076465129852295,-0.29399973154067993,0.0
284,꽃만 키우는데 너무강함,https://image-comic.pstatic.net/webtoon/741825/thumbnail/thumbnail_IMAG21_c830f1df-cd0e-4b7f-aa4e-84d59c88a892.jpg,https://comic.naver.com/webtoon/list?titleId=741825,2,-1.6939446926116943,4.139834403991699,2.0
285,비서 일탈,https://image-comic.pstatic.net/webtoon/801515/thumbnail/thumbnail_IMAG21_2e85c821-0398-4b06-9c61-66f729974082.jpg,https://comic.naver.com/webtoon/list?titleId=801515,1,-0.12208976596593857,5.640129089355469,1.0
286,회귀한 천재 헌터의 슬기로운 청소생활,https://image-comic.pstatic.net/webtoon/796827/thumbnail/thumbnail_IMAG21_3990814210026202423.jpg,https://comic.naver.com/webtoon/list?titleId=796827,2,-2.7852728366851807,4.424805641174316,2.0
287,루루라라 우리네 인생,https://image-comic.pstatic.net/webtoon/802039/thumbnail/thumbnail_IMAG21_a7a82a34-586c-4acf-b6f2-ab052be786f1.jpg,https://comic.naver.com/webtoon/list?titleId=802039,3,5.8082804679870605,-0.37203893065452576,3.0
288,던전 씹어먹는 아티팩트,https://image-comic.pstatic.net/webtoon/758439/thumbnail/thumbnail_IMAG21_9bccc3c8-13bd-47c4-b711-1865c3479037.jpg,https://comic.naver.com/webtoon/list?titleId=758439,4,-1.4879344701766968,-0.5753628611564636,4.0
289,게임 최강 트롤러,https://image-comic.pstatic.net/webtoon/801698/thumbnail/thumbnail_IMAG21_52e81ef5-fb49-4f99-801c-0e13c5691c67.,https://comic.naver.com/webtoon/list?titleId=801698,2,-7.182700157165527,3.708322763442993,2.0
290,네가 죽기를 바랄 때가 있었다,https://image-comic.pstatic.net/webtoon/776542/thumbnail/thumbnail_IMAG21_ca2e314b-448b-4383-980a-b6c50b1c6ca4.jpg,https://comic.naver.com/webtoon/list?titleId=776542,1,0.14073336124420166,1.9577468633651733,1.0
291,썩은 핑크의 법칙,https://image-comic.pstatic.net/webtoon/808286/thumbnail/thumbnail_IMAG21_88006dbe-f2eb-4d28-bc1b-b609c1edb318.jpg,https://comic.naver.com/webtoon/list?titleId=808286,4,1.3402595520019531,-2.758431911468506,4.0
292,완벽한 결혼의 정석,https://image-comic.pstatic.net/webtoon/775631/thumbnail/thumbnail_IMAG21_4063147592470967090.jpg,https://comic.naver.com/webtoon/list?titleId=775631,1,1.222903847694397,2.123195171356201,1.0
293,아인슈페너,https://image-comic.pstatic.net/webtoon/792280/thumbnail/thumbnail_IMAG21_ef08524c-1c6d-4941-a532-44cb05261730.jpg,https://comic.naver.com/webtoon/list?titleId=792280,1,2.2820980548858643,1.6532548666000366,1.0
294,마왕까지 한 걸음,https://image-comic.pstatic.net/webtoon/776668/thumbnail/thumbnail_IMAG21_82e1a5b6-754c-425b-af4b-e89382f35997.jpg,https://comic.naver.com/webtoon/list?titleId=776668,4,-0.4110308885574341,-0.5472113490104675,4.0
295,이상한 변호사 우영우,https://image-comic.pstatic.net/webtoon/798173/thumbnail/thumbnail_IMAG21_384e425c-307a-4754-b3f7-bb660117c0f3.jpg,https://comic.naver.com/webtoon/list?titleId=798173,1,3.043325662612915,1.9844239950180054,1.0
296,베니루 BAENIRU,https://image-comic.pstatic.net/webtoon/796302/thumbnail/thumbnail_IMAG21_8861c149-1927-400e-a343-b5a76be7efdf.jpg,https://comic.naver.com/webtoon/list?titleId=796302,3,4.37410306930542,-3.1581902503967285,3.0
297,그 악룡은 무엇을 위해 사는가,https://image-comic.pstatic.net/webtoon/808910/thumbnail/thumbnail_IMAG21_7ff45d3f-5da2-49c4-b91a-ad1396ed6793.jpg,https://comic.naver.com/webtoon/list?titleId=808910,1,-0.4080911874771118,2.056030511856079,1.0
298,만능잡캐,https://image-comic.pstatic.net/webtoon/783117/thumbnail/thumbnail_IMAG21_7364620379494637924.jpg,https://comic.naver.com/webtoon/list?titleId=783117,2,-7.205955982208252,3.46313214302063,2.0
299,당신의 그림자를 그만두었을 때,https://image-comic.pstatic.net/webtoon/807406/thumbnail/thumbnail_IMAG21_6fbae7f4-b275-4c27-8ae0-23549dc8a84e.jpg,https://comic.naver.com/webtoon/list?titleId=807406,2,-1.8159812688827515,4.06248664855957,2.0
300,불쌍해야 하는 남자,https://image-comic.pstatic.net/webtoon/807356/thumbnail/thumbnail_IMAG21_7c35811d-1498-4d50-a38c-0b494502018c.jpg,https://comic.naver.com/webtoon/list?titleId=807356,4,-0.03471357002854347,-5.101687431335449,4.0
301,누나! 나 무서워,https://image-comic.pstatic.net/webtoon/797468/thumbnail/thumbnail_IMAG21_31b5356a-65c6-4ae3-a8af-92b1c959357f.jpg,https://comic.naver.com/webtoon/list?titleId=797468,2,-5.518253803253174,4.214681148529053,2.0
302,위대한 겸상,https://image-comic.pstatic.net/webtoon/796242/thumbnail/thumbnail_IMAG21_3558519051501779250.jpg,https://comic.naver.com/webtoon/list?titleId=796242,4,-0.90352863073349,-4.960844039916992,4.0
303,방과후 레시피,https://image-comic.pstatic.net/webtoon/793130/thumbnail/thumbnail_IMAG21_1913856c-b494-4348-b3f0-b85393e4c3ed.jpg,https://comic.naver.com/webtoon/list?titleId=793130,3,5.713926792144775,1.2885547876358032,3.0
304,킬더킹,https://image-comic.pstatic.net/webtoon/670145/thumbnail/thumbnail_IMAG21_3905854744587100517.jpg,https://comic.naver.com/webtoon/list?titleId=670145,3,5.11614465713501,-0.8706751465797424,3.0
305,수영만화일기,https://image-comic.pstatic.net/webtoon/768534/thumbnail/thumbnail_IMAG21_25248bb7-e4d2-41ea-b011-9553c343330b.jpg,https://comic.naver.com/webtoon/list?titleId=768534,3,5.741598606109619,-1.4062658548355103,3.0
306,코인 리벤지,https://image-comic.pstatic.net/webtoon/801998/thumbnail/thumbnail_IMAG21_6607e2c4-b8bd-4145-94f6-ed96d1ec27a2.jpg,https://comic.naver.com/webtoon/list?titleId=801998,1,1.5003952980041504,5.182403564453125,1.0
307,해시의 신루,https://image-comic.pstatic.net/webtoon/783536/thumbnail/thumbnail_IMAG21_9e7bb6e6-7ee1-4374-9f9d-4407fe10f4ff.jpg,https://comic.naver.com/webtoon/list?titleId=783536,1,0.6866691708564758,3.0422799587249756,1.0
308,"이러면 안 돼요, 전하!",https://image-comic.pstatic.net/webtoon/805368/thumbnail/thumbnail_IMAG21_96351617-cd09-4eda-abdd-877a3ec12bcb.jpg,https://comic.naver.com/webtoon/list?titleId=805368,1,-1.1382803916931152,2.823749542236328,1.0
309,올빼미와 여름 하늘,https://image-comic.pstatic.net/webtoon/810450/thumbnail/thumbnail_IMAG21_27b55b12-7611-4560-b8c7-8a244428e88c.jpg,https://comic.naver.com/webtoon/list?titleId=810450,3,2.2573399543762207,-1.7341817617416382,3.0
310,이게 웬 떡,https://image-comic.pstatic.net/webtoon/804051/thumbnail/thumbnail_IMAG21_8fc68f9b-dfde-4ca2-a904-ae7517a9e0a6.jpg,https://comic.naver.com/webtoon/list?titleId=804051,4,1.6798986196517944,-4.368710517883301,4.0
311,"오, 친애하는 숙적",https://image-comic.pstatic.net/webtoon/790840/thumbnail/thumbnail_IMAG21_985b42dd-93fd-46fc-8e06-7cd2c32a03ac.jpg,https://comic.naver.com/webtoon/list?titleId=790840,2,-3.031193733215332,2.2882091999053955,2.0
312,THE 런웨이,https://image-comic.pstatic.net/webtoon/771912/thumbnail/thumbnail_IMAG21_f5c91d16-dbed-423a-be2a-ea025ef95ead.jpg,https://comic.naver.com/webtoon/list?titleId=771912,1,-0.2748195230960846,5.302390098571777,1.0
313,"엔딩, 바꿔보려합니다",https://image-comic.pstatic.net/webtoon/802378/thumbnail/thumbnail_IMAG21_125f2441-6e6a-4cea-bfec-2969a1107fcf.jpg,https://comic.naver.com/webtoon/list?titleId=802378,0,-4.920798301696777,1.0146228075027466,0.0
314,마녀의 심판은 꽃이 된다,https://image-comic.pstatic.net/webtoon/783862/thumbnail/thumbnail_IMAG21_b6f9ba07-4dfb-40cc-ada9-f397489e7b6d.jpg,https://comic.naver.com/webtoon/list?titleId=783862,4,-0.965492308139801,-4.801098823547363,4.0
315,케찰코아틀 - 다빗,https://image-comic.pstatic.net/webtoon/805746/thumbnail/thumbnail_IMAG21_caf881fb-bc3c-43ef-8ea0-3e4885836ec1.jpg,https://comic.naver.com/webtoon/list?titleId=805746,3,5.89211893081665,2.5087716579437256,3.0
316,나의 불편한 상사,https://image-comic.pstatic.net/webtoon/799165/thumbnail/thumbnail_IMAG21_e4cf53a5-8d69-435d-95eb-a68a0128580e.jpg,https://comic.naver.com/webtoon/list?titleId=799165,4,2.4689462184906006,-4.251918792724609,4.0
317,독거미,https://image-comic.pstatic.net/webtoon/802272/thumbnail/thumbnail_IMAG21_bbcca2f4-1063-4a0b-9af7-b7a714171b71.jpg,https://comic.naver.com/webtoon/list?titleId=802272,0,-5.780622482299805,-4.991084575653076,0.0
318,달의 요람,https://image-comic.pstatic.net/webtoon/762035/thumbnail/thumbnail_IMAG21_4123154521771304291.jpg,https://comic.naver.com/webtoon/list?titleId=762035,1,-0.737143337726593,1.0445797443389893,1.0
319,너와 XX,https://image-comic.pstatic.net/webtoon/807655/thumbnail/thumbnail_IMAG21_d962d301-4188-46d7-89dc-77aa4c9373a5.jpg,https://comic.naver.com/webtoon/list?titleId=807655,3,4.064046859741211,-1.1993497610092163,3.0
320,환상연가,https://image-comic.pstatic.net/webtoon/784506/thumbnail/thumbnail_IMAG21_4134924793763147832.jpg,https://comic.naver.com/webtoon/list?titleId=784506,0,-9.296390533447266,2.114313840866089,0.0
321,가상&RPG,https://image-comic.pstatic.net/webtoon/785701/thumbnail/thumbnail_IMAG21_b93b84ea-264c-47e2-9f55-24e719e65eb9.jpg,https://comic.naver.com/webtoon/list?titleId=785701,0,-6.471865177154541,-0.29215413331985474,0.0
322,진짜 진짜 이혼해,https://image-comic.pstatic.net/webtoon/790409/thumbnail/thumbnail_IMAG21_a7521a4b-7046-47fe-826e-194cb9d344a9.jpg,https://comic.naver.com/webtoon/list?titleId=790409,1,0.31954529881477356,1.4644759893417358,1.0
323,아빠같은 남자,https://image-comic.pstatic.net/webtoon/774451/thumbnail/thumbnail_IMAG21_dfacd585-dc48-410e-b91d-1a3131a4c54d.jpg,https://comic.naver.com/webtoon/list?titleId=774451,3,1.8952349424362183,-0.9134354591369629,3.0
